"","origin","destination","sector","value"
"86196","SVN","USA","C09",1.00151611924171
"86197","SVN","AUS","C10",1.00640096485615
"86198","SVN","AUT","C10",1
"86199","SVN","BEL","C10",1
"86200","SVN","BGR","C10",1
"86201","SVN","BRA","C10",1.05219738483429
"86202","SVN","CAN","C10",1.0350021147728
"86203","SVN","CHE","C10",1
"86204","SVN","CHN","C10",1.04056954860687
"86205","SVN","CYP","C10",1
"86206","SVN","CZE","C10",1
"86207","SVN","DEU","C10",1
"86208","SVN","DNK","C10",1
"86209","SVN","ESP","C10",1
"86210","SVN","EST","C10",1
"86211","SVN","FIN","C10",1
"86212","SVN","FRA","C10",1
"86213","SVN","GBR","C10",1
"86214","SVN","GRC","C10",1
"86215","SVN","HRV","C10",1
"86216","SVN","HUN","C10",1
"86217","SVN","IDN","C10",1.00077559404075
"86218","SVN","IND","C10",1.04175377368927
"86219","SVN","IRL","C10",1
"86220","SVN","ITA","C10",1
"86221","SVN","JPN","C10",1.04980676174164
"86222","SVN","KOR","C10",1.00020561024547
"86223","SVN","LTU","C10",1
"86224","SVN","LUX","C10",1
"86225","SVN","LVA","C10",1
"86226","SVN","MEX","C10",1
"86227","SVN","MLT","C10",1
"86228","SVN","NLD","C10",1
"86229","SVN","NOR","C10",1
"86230","SVN","POL","C10",1
"86231","SVN","PRT","C10",1
"86232","SVN","ROU","C10",1
"86233","SVN","ROW","C10",1.0299057311103
"86234","SVN","RUS","C10",1.02615872144699
"86235","SVN","SVK","C10",1
"86236","SVN","SVN","C10",1
"86237","SVN","SWE","C10",1
"86238","SVN","TUR","C10",1
"86239","SVN","TWN","C10",1.04309581279755
"86240","SVN","USA","C10",1.02926136016846
"86241","SVN","AUS","C11",1.0518803358078
"86242","SVN","AUT","C11",1
"86243","SVN","BEL","C11",1
"86244","SVN","BGR","C11",1
"86245","SVN","BRA","C11",1.03702294111252
"86246","SVN","CAN","C11",1.02208489894867
"86247","SVN","CHE","C11",1
"86248","SVN","CHN","C11",1.0406431055069
"86249","SVN","CYP","C11",1
"86250","SVN","CZE","C11",1
"86251","SVN","DEU","C11",1
"86252","SVN","DNK","C11",1
"86253","SVN","ESP","C11",1
"86254","SVN","EST","C11",1
"86255","SVN","FIN","C11",1
"86256","SVN","FRA","C11",1
"86257","SVN","GBR","C11",1
"86258","SVN","GRC","C11",1
"86259","SVN","HRV","C11",1
"86260","SVN","HUN","C11",1
"86261","SVN","IDN","C11",1.03562249660492
"86262","SVN","IND","C11",1.04250787258148
"86263","SVN","IRL","C11",1
"86264","SVN","ITA","C11",1
"86265","SVN","JPN","C11",1.03545786380768
"86266","SVN","KOR","C11",1.00430160999298
"86267","SVN","LTU","C11",1
"86268","SVN","LUX","C11",1
"86269","SVN","LVA","C11",1
"86270","SVN","MEX","C11",1
"86271","SVN","MLT","C11",1
"86272","SVN","NLD","C11",1
"86273","SVN","NOR","C11",1
"86274","SVN","POL","C11",1
"86275","SVN","PRT","C11",1
"86276","SVN","ROU","C11",1
"86277","SVN","ROW","C11",1.04014358571023
"86278","SVN","RUS","C11",1.02667031049728
"86279","SVN","SVK","C11",1
"86280","SVN","SVN","C11",1
"86281","SVN","SWE","C11",1
"86282","SVN","TUR","C11",1.00018556347117
"86283","SVN","TWN","C11",1.04227396965027
"86284","SVN","USA","C11",1.02877427339554
"86285","SVN","AUS","C12",1
"86286","SVN","AUT","C12",1
"86287","SVN","BEL","C12",1
"86288","SVN","BGR","C12",1
"86289","SVN","BRA","C12",1.00015193169936
"86290","SVN","CAN","C12",1.00009531856514
"86291","SVN","CHE","C12",1
"86292","SVN","CHN","C12",1.02124370574951
"86293","SVN","CYP","C12",1
"86294","SVN","CZE","C12",1
"86295","SVN","DEU","C12",1
"86296","SVN","DNK","C12",1
"86297","SVN","ESP","C12",1
"86298","SVN","EST","C12",1
"86299","SVN","FIN","C12",1
"86300","SVN","FRA","C12",1
"86301","SVN","GBR","C12",1
"86302","SVN","GRC","C12",1
"86303","SVN","HRV","C12",1
"86304","SVN","HUN","C12",1
"86305","SVN","IDN","C12",1.02374141216278
"86306","SVN","IND","C12",1.00389522135258
"86307","SVN","IRL","C12",1
"86308","SVN","ITA","C12",1
"86309","SVN","JPN","C12",1.00083596587181
"86310","SVN","KOR","C12",1
"86311","SVN","LTU","C12",1
"86312","SVN","LUX","C12",1
"86313","SVN","LVA","C12",1
"86314","SVN","MEX","C12",1
"86315","SVN","MLT","C12",1
"86316","SVN","NLD","C12",1
"86317","SVN","NOR","C12",1
"86318","SVN","POL","C12",1
"86319","SVN","PRT","C12",1
"86320","SVN","ROU","C12",1
"86321","SVN","ROW","C12",1.01925577763465
"86322","SVN","RUS","C12",1.01600606322288
"86323","SVN","SVK","C12",1
"86324","SVN","SVN","C12",1
"86325","SVN","SWE","C12",1
"86326","SVN","TUR","C12",1
"86327","SVN","TWN","C12",1.00100652612746
"86328","SVN","USA","C12",1.01586597681045
"86329","SVN","AUS","C13",1.01024753212929
"86330","SVN","AUT","C13",1
"86331","SVN","BEL","C13",1
"86332","SVN","BGR","C13",1
"86333","SVN","BRA","C13",1.07212280750275
"86334","SVN","CAN","C13",1.02869569540024
"86335","SVN","CHE","C13",1
"86336","SVN","CHN","C13",1.07594247817993
"86337","SVN","CYP","C13",1
"86338","SVN","CZE","C13",1
"86339","SVN","DEU","C13",1
"86340","SVN","DNK","C13",1
"86341","SVN","ESP","C13",1
"86342","SVN","EST","C13",1
"86343","SVN","FIN","C13",1
"86344","SVN","FRA","C13",1
"86345","SVN","GBR","C13",1
"86346","SVN","GRC","C13",1
"86347","SVN","HRV","C13",1
"86348","SVN","HUN","C13",1
"86349","SVN","IDN","C13",1.06651334762573
"86350","SVN","IND","C13",1.0424400472641
"86351","SVN","IRL","C13",1
"86352","SVN","ITA","C13",1
"86353","SVN","JPN","C13",1.04058047294617
"86354","SVN","KOR","C13",1.0046515199542
"86355","SVN","LTU","C13",1
"86356","SVN","LUX","C13",1
"86357","SVN","LVA","C13",1
"86358","SVN","MEX","C13",1
"86359","SVN","MLT","C13",1
"86360","SVN","NLD","C13",1
"86361","SVN","NOR","C13",1
"86362","SVN","POL","C13",1
"86363","SVN","PRT","C13",1
"86364","SVN","ROU","C13",1
"86365","SVN","ROW","C13",1.06874889104914
"86366","SVN","RUS","C13",1.02900648117065
"86367","SVN","SVK","C13",1
"86368","SVN","SVN","C13",1
"86369","SVN","SWE","C13",1
"86370","SVN","TUR","C13",1
"86371","SVN","TWN","C13",1.06574814796448
"86372","SVN","USA","C13",1.04853353023529
"86373","SVN","AUS","C14",1.02618249177933
"86374","SVN","AUT","C14",1
"86375","SVN","BEL","C14",1
"86376","SVN","BGR","C14",1
"86377","SVN","BRA","C14",1.04042053222656
"86378","SVN","CAN","C14",1.01232310771942
"86379","SVN","CHE","C14",1
"86380","SVN","CHN","C14",1.04821541309357
"86381","SVN","CYP","C14",1
"86382","SVN","CZE","C14",1
"86383","SVN","DEU","C14",1
"86384","SVN","DNK","C14",1
"86385","SVN","ESP","C14",1
"86386","SVN","EST","C14",1
"86387","SVN","FIN","C14",1
"86388","SVN","FRA","C14",1
"86389","SVN","GBR","C14",1
"86390","SVN","GRC","C14",1
"86391","SVN","HRV","C14",1
"86392","SVN","HUN","C14",1
"86393","SVN","IDN","C14",1.03767570734024
"86394","SVN","IND","C14",1.00273180574179
"86395","SVN","IRL","C14",1
"86396","SVN","ITA","C14",1
"86397","SVN","JPN","C14",1.03991544961929
"86398","SVN","KOR","C14",1.00001969830366
"86399","SVN","LTU","C14",1
"86400","SVN","LUX","C14",1
"86401","SVN","LVA","C14",1
"86402","SVN","MEX","C14",1
"86403","SVN","MLT","C14",1
"86404","SVN","NLD","C14",1
"86405","SVN","NOR","C14",1
"86406","SVN","POL","C14",1
"86407","SVN","PRT","C14",1
"86408","SVN","ROU","C14",1
"86409","SVN","ROW","C14",1.04591264388849
"86410","SVN","RUS","C14",1.03748377799988
"86411","SVN","SVK","C14",1
"86412","SVN","SVN","C14",1
"86413","SVN","SWE","C14",1
"86414","SVN","TUR","C14",1
"86415","SVN","TWN","C14",1.04111573696137
"86416","SVN","USA","C14",1.02704875946045
"86417","SVN","AUS","C15",1.0009301071614
"86418","SVN","AUT","C15",1
"86419","SVN","BEL","C15",1
"86420","SVN","BGR","C15",1
"86421","SVN","BRA","C15",1.03068665981293
"86422","SVN","CAN","C15",1.01964360237122
"86423","SVN","CHE","C15",1
"86424","SVN","CHN","C15",1.02119965314865
"86425","SVN","CYP","C15",1
"86426","SVN","CZE","C15",1
"86427","SVN","DEU","C15",1
"86428","SVN","DNK","C15",1
"86429","SVN","ESP","C15",1
"86430","SVN","EST","C15",1
"86431","SVN","FIN","C15",1
"86432","SVN","FRA","C15",1
"86433","SVN","GBR","C15",1
"86434","SVN","GRC","C15",1
"86435","SVN","HRV","C15",1
"86436","SVN","HUN","C15",1
"86437","SVN","IDN","C15",1.00258302569389
"86438","SVN","IND","C15",1.0034085354209
"86439","SVN","IRL","C15",1
"86440","SVN","ITA","C15",1
"86441","SVN","JPN","C15",1.03181829452515
"86442","SVN","KOR","C15",1.00003677321598
"86443","SVN","LTU","C15",1
"86444","SVN","LUX","C15",1
"86445","SVN","LVA","C15",1
"86446","SVN","MEX","C15",1
"86447","SVN","MLT","C15",1
"86448","SVN","NLD","C15",1
"86449","SVN","NOR","C15",1
"86450","SVN","POL","C15",1
"86451","SVN","PRT","C15",1
"86452","SVN","ROU","C15",1
"86453","SVN","ROW","C15",1.02518688573561
"86454","SVN","RUS","C15",1.02947652816772
"86455","SVN","SVK","C15",1
"86456","SVN","SVN","C15",1
"86457","SVN","SWE","C15",1
"86458","SVN","TUR","C15",1
"86459","SVN","TWN","C15",1.00058470651507
"86460","SVN","USA","C15",1.03759265184402
"86461","SVN","AUS","C16",1.02974015474319
"86462","SVN","AUT","C16",1
"86463","SVN","BEL","C16",1
"86464","SVN","BGR","C16",1
"86465","SVN","BRA","C16",1.02549549341202
"86466","SVN","CAN","C16",1.02113133430481
"86467","SVN","CHE","C16",1
"86468","SVN","CHN","C16",1.02828733205795
"86469","SVN","CYP","C16",1
"86470","SVN","CZE","C16",1
"86471","SVN","DEU","C16",1
"86472","SVN","DNK","C16",1
"86473","SVN","ESP","C16",1
"86474","SVN","EST","C16",1
"86475","SVN","FIN","C16",1
"86476","SVN","FRA","C16",1
"86477","SVN","GBR","C16",1
"86478","SVN","GRC","C16",1
"86479","SVN","HRV","C16",1
"86480","SVN","HUN","C16",1
"86481","SVN","IDN","C16",1.0001257988438
"86482","SVN","IND","C16",1.00054711401462
"86483","SVN","IRL","C16",1
"86484","SVN","ITA","C16",1
"86485","SVN","JPN","C16",1.01491181969643
"86486","SVN","KOR","C16",1.00052018515766
"86487","SVN","LTU","C16",1
"86488","SVN","LUX","C16",1
"86489","SVN","LVA","C16",1
"86490","SVN","MEX","C16",1
"86491","SVN","MLT","C16",1
"86492","SVN","NLD","C16",1
"86493","SVN","NOR","C16",1
"86494","SVN","POL","C16",1
"86495","SVN","PRT","C16",1
"86496","SVN","ROU","C16",1
"86497","SVN","ROW","C16",1.02714419970777
"86498","SVN","RUS","C16",1.02724120855331
"86499","SVN","SVK","C16",1
"86500","SVN","SVN","C16",1
"86501","SVN","SWE","C16",1
"86502","SVN","TUR","C16",1
"86503","SVN","TWN","C16",1.02750232219696
"86504","SVN","USA","C16",1.02266493082047
"86505","SVN","AUS","C17",1.0197147834301
"86506","SVN","AUT","C17",1
"86507","SVN","BEL","C17",1
"86508","SVN","BGR","C17",1
"86509","SVN","BRA","C17",1.02663405895233
"86510","SVN","CAN","C17",1.02525012016296
"86511","SVN","CHE","C17",1
"86512","SVN","CHN","C17",1.02012446165085
"86513","SVN","CYP","C17",1
"86514","SVN","CZE","C17",1
"86515","SVN","DEU","C17",1
"86516","SVN","DNK","C17",1
"86517","SVN","ESP","C17",1
"86518","SVN","EST","C17",1
"86519","SVN","FIN","C17",1
"86520","SVN","FRA","C17",1
"86521","SVN","GBR","C17",1
"86522","SVN","GRC","C17",1
"86523","SVN","HRV","C17",1
"86524","SVN","HUN","C17",1
"86525","SVN","IDN","C17",1.01862787365913
"86526","SVN","IND","C17",1.00483359128237
"86527","SVN","IRL","C17",1
"86528","SVN","ITA","C17",1
"86529","SVN","JPN","C17",1.03630850553513
"86530","SVN","KOR","C17",1.00469915300608
"86531","SVN","LTU","C17",1
"86532","SVN","LUX","C17",1
"86533","SVN","LVA","C17",1
"86534","SVN","MEX","C17",1
"86535","SVN","MLT","C17",1
"86536","SVN","NLD","C17",1
"86537","SVN","NOR","C17",1
"86538","SVN","POL","C17",1
"86539","SVN","PRT","C17",1
"86540","SVN","ROU","C17",1
"86541","SVN","ROW","C17",1.0196292205113
"86542","SVN","RUS","C17",1.0502135848999
"86543","SVN","SVK","C17",1
"86544","SVN","SVN","C17",1
"86545","SVN","SWE","C17",1
"86546","SVN","TUR","C17",1.00010745403357
"86547","SVN","TWN","C17",1.0443306016922
"86548","SVN","USA","C17",1.01424052000046
"86549","SVN","AUS","C18",1.02863020658493
"86550","SVN","AUT","C18",1
"86551","SVN","BEL","C18",1
"86552","SVN","BGR","C18",1
"86553","SVN","BRA","C18",1.02371957540512
"86554","SVN","CAN","C18",1.01986544847488
"86555","SVN","CHE","C18",1
"86556","SVN","CHN","C18",1.02462900400162
"86557","SVN","CYP","C18",1
"86558","SVN","CZE","C18",1
"86559","SVN","DEU","C18",1
"86560","SVN","DNK","C18",1
"86561","SVN","ESP","C18",1
"86562","SVN","EST","C18",1
"86563","SVN","FIN","C18",1
"86564","SVN","FRA","C18",1
"86565","SVN","GBR","C18",1
"86566","SVN","GRC","C18",1
"86567","SVN","HRV","C18",1
"86568","SVN","HUN","C18",1
"86569","SVN","IDN","C18",1.00027361629531
"86570","SVN","IND","C18",1.00138465255499
"86571","SVN","IRL","C18",1
"86572","SVN","ITA","C18",1
"86573","SVN","JPN","C18",1.01905916452408
"86574","SVN","KOR","C18",1.00053095858544
"86575","SVN","LTU","C18",1
"86576","SVN","LUX","C18",1
"86577","SVN","LVA","C18",1
"86578","SVN","MEX","C18",1
"86579","SVN","MLT","C18",1
"86580","SVN","NLD","C18",1
"86581","SVN","NOR","C18",1
"86582","SVN","POL","C18",1
"86583","SVN","PRT","C18",1
"86584","SVN","ROU","C18",1
"86585","SVN","ROW","C18",1.02406739124533
"86586","SVN","RUS","C18",1.02619985818863
"86587","SVN","SVK","C18",1
"86588","SVN","SVN","C18",1
"86589","SVN","SWE","C18",1
"86590","SVN","TUR","C18",1
"86591","SVN","TWN","C18",1.01344053387642
"86592","SVN","USA","C18",1.02206148862839
"86593","SVN","AUS","C19",1.01579608678818
"86594","SVN","AUT","C19",1
"86595","SVN","BEL","C19",1
"86596","SVN","BGR","C19",1
"86597","SVN","BRA","C19",1.01968289375305
"86598","SVN","CAN","C19",1.025849609375
"86599","SVN","CHE","C19",1
"86600","SVN","CHN","C19",1.02167878389358
"86601","SVN","CYP","C19",1
"86602","SVN","CZE","C19",1
"86603","SVN","DEU","C19",1
"86604","SVN","DNK","C19",1
"86605","SVN","ESP","C19",1
"86606","SVN","EST","C19",1
"86607","SVN","FIN","C19",1
"86608","SVN","FRA","C19",1
"86609","SVN","GBR","C19",1
"86610","SVN","GRC","C19",1
"86611","SVN","HRV","C19",1
"86612","SVN","HUN","C19",1
"86613","SVN","IDN","C19",1.00790699005127
"86614","SVN","IND","C19",1.0066292989254
"86615","SVN","IRL","C19",1
"86616","SVN","ITA","C19",1
"86617","SVN","JPN","C19",1.01940401315689
"86618","SVN","KOR","C19",1.00254986315966
"86619","SVN","LTU","C19",1
"86620","SVN","LUX","C19",1
"86621","SVN","LVA","C19",1
"86622","SVN","MEX","C19",1
"86623","SVN","MLT","C19",1
"86624","SVN","NLD","C19",1
"86625","SVN","NOR","C19",1
"86626","SVN","POL","C19",1
"86627","SVN","PRT","C19",1
"86628","SVN","ROU","C19",1
"86629","SVN","ROW","C19",1.02105789636232
"86630","SVN","RUS","C19",1.02400998830795
"86631","SVN","SVK","C19",1
"86632","SVN","SVN","C19",1
"86633","SVN","SWE","C19",1
"86634","SVN","TUR","C19",1.00000849268574
"86635","SVN","TWN","C19",1.03164682388306
"86636","SVN","USA","C19",1.01763431310654
"86637","SVN","AUS","C20",1.01637734174728
"86638","SVN","AUT","C20",1
"86639","SVN","BEL","C20",1
"86640","SVN","BGR","C20",1
"86641","SVN","BRA","C20",1.04136720180512
"86642","SVN","CAN","C20",1.0337571310997
"86643","SVN","CHE","C20",1
"86644","SVN","CHN","C20",1.02048450231552
"86645","SVN","CYP","C20",1
"86646","SVN","CZE","C20",1
"86647","SVN","DEU","C20",1
"86648","SVN","DNK","C20",1
"86649","SVN","ESP","C20",1
"86650","SVN","EST","C20",1
"86651","SVN","FIN","C20",1
"86652","SVN","FRA","C20",1
"86653","SVN","GBR","C20",1
"86654","SVN","GRC","C20",1
"86655","SVN","HRV","C20",1
"86656","SVN","HUN","C20",1
"86657","SVN","IDN","C20",1
"86658","SVN","IND","C20",1.0474204826355
"86659","SVN","IRL","C20",1
"86660","SVN","ITA","C20",1
"86661","SVN","JPN","C20",1.08847694396973
"86662","SVN","KOR","C20",1.02636674642563
"86663","SVN","LTU","C20",1
"86664","SVN","LUX","C20",1
"86665","SVN","LVA","C20",1
"86666","SVN","MEX","C20",1
"86667","SVN","MLT","C20",1
"86668","SVN","NLD","C20",1
"86669","SVN","NOR","C20",1
"86670","SVN","POL","C20",1
"86671","SVN","PRT","C20",1
"86672","SVN","ROU","C20",1
"86673","SVN","ROW","C20",1.02393002533303
"86674","SVN","RUS","C20",1.02875654935837
"86675","SVN","SVK","C20",1
"86676","SVN","SVN","C20",1
"86677","SVN","SWE","C20",1
"86678","SVN","TUR","C20",1
"86679","SVN","TWN","C20",1.02683017015457
"86680","SVN","USA","C20",1.08504661560059
"86681","SVN","AUS","C21",1.00841367006302
"86682","SVN","AUT","C21",1
"86683","SVN","BEL","C21",1
"86684","SVN","BGR","C21",1
"86685","SVN","BRA","C21",1.01835953831673
"86686","SVN","CAN","C21",1.02633987188339
"86687","SVN","CHE","C21",1
"86688","SVN","CHN","C21",1.01608582139015
"86689","SVN","CYP","C21",1
"86690","SVN","CZE","C21",1
"86691","SVN","DEU","C21",1
"86692","SVN","DNK","C21",1
"86693","SVN","ESP","C21",1
"86694","SVN","EST","C21",1
"86695","SVN","FIN","C21",1
"86696","SVN","FRA","C21",1
"86697","SVN","GBR","C21",1
"86698","SVN","GRC","C21",1
"86699","SVN","HRV","C21",1
"86700","SVN","HUN","C21",1
"86701","SVN","IDN","C21",1.01373204946518
"86702","SVN","IND","C21",1.00607763826847
"86703","SVN","IRL","C21",1
"86704","SVN","ITA","C21",1
"86705","SVN","JPN","C21",1.04450033187866
"86706","SVN","KOR","C21",1.00138853013515
"86707","SVN","LTU","C21",1
"86708","SVN","LUX","C21",1
"86709","SVN","LVA","C21",1
"86710","SVN","MEX","C21",1
"86711","SVN","MLT","C21",1
"86712","SVN","NLD","C21",1
"86713","SVN","NOR","C21",1
"86714","SVN","POL","C21",1
"86715","SVN","PRT","C21",1
"86716","SVN","ROU","C21",1
"86717","SVN","ROW","C21",1.01543873872422
"86718","SVN","RUS","C21",1.02630513191223
"86719","SVN","SVK","C21",1
"86720","SVN","SVN","C21",1
"86721","SVN","SWE","C21",1
"86722","SVN","TUR","C21",1
"86723","SVN","TWN","C21",1.08077690124512
"86724","SVN","USA","C21",1.02875276088714
"86725","SVN","AUS","C22",1.00895620167255
"86726","SVN","AUT","C22",1
"86727","SVN","BEL","C22",1
"86728","SVN","BGR","C22",1
"86729","SVN","BRA","C22",1.01570598483086
"86730","SVN","CAN","C22",1.01731798171997
"86731","SVN","CHE","C22",1
"86732","SVN","CHN","C22",1.0596467590332
"86733","SVN","CYP","C22",1
"86734","SVN","CZE","C22",1
"86735","SVN","DEU","C22",1
"86736","SVN","DNK","C22",1
"86737","SVN","ESP","C22",1
"86738","SVN","EST","C22",1
"86739","SVN","FIN","C22",1
"86740","SVN","FRA","C22",1
"86741","SVN","GBR","C22",1
"86742","SVN","GRC","C22",1
"86743","SVN","HRV","C22",1
"86744","SVN","HUN","C22",1
"86745","SVN","IDN","C22",1.06726466178894
"86746","SVN","IND","C22",1.02236167192459
"86747","SVN","IRL","C22",1
"86748","SVN","ITA","C22",1
"86749","SVN","JPN","C22",1.01643689274788
"86750","SVN","KOR","C22",1.00146377250552
"86751","SVN","LTU","C22",1
"86752","SVN","LUX","C22",1
"86753","SVN","LVA","C22",1
"86754","SVN","MEX","C22",1
"86755","SVN","MLT","C22",1
"86756","SVN","NLD","C22",1
"86757","SVN","NOR","C22",1
"86758","SVN","POL","C22",1
"86759","SVN","PRT","C22",1
"86760","SVN","ROU","C22",1
"86761","SVN","ROW","C22",1.05724854703897
"86762","SVN","RUS","C22",1.02179100513458
"86763","SVN","SVK","C22",1
"86764","SVN","SVN","C22",1
"86765","SVN","SWE","C22",1
"86766","SVN","TUR","C22",1
"86767","SVN","TWN","C22",1.03024944543839
"86768","SVN","USA","C22",1.0097488129139
"86769","SVN","AUS","C23",1
"86770","SVN","AUT","C23",1
"86771","SVN","BEL","C23",1
"86772","SVN","BGR","C23",1
"86773","SVN","BRA","C23",1
"86774","SVN","CAN","C23",1
"86775","SVN","CHE","C23",1
"86776","SVN","CHN","C23",1
"86777","SVN","CYP","C23",1
"86778","SVN","CZE","C23",1
"86779","SVN","DEU","C23",1
"86780","SVN","DNK","C23",1
"86781","SVN","ESP","C23",1
"86782","SVN","EST","C23",1
"86783","SVN","FIN","C23",1
"86784","SVN","FRA","C23",1
"86785","SVN","GBR","C23",1
"86786","SVN","GRC","C23",1
"86787","SVN","HRV","C23",1
"86788","SVN","HUN","C23",1
"86789","SVN","IDN","C23",1
"86790","SVN","IND","C23",1
"86791","SVN","IRL","C23",1
"86792","SVN","ITA","C23",1
"86793","SVN","JPN","C23",1
"86794","SVN","KOR","C23",1
"86795","SVN","LTU","C23",1
"86796","SVN","LUX","C23",1
"86797","SVN","LVA","C23",1
"86798","SVN","MEX","C23",1
"86799","SVN","MLT","C23",1
"86800","SVN","NLD","C23",1
"86801","SVN","NOR","C23",1
"86802","SVN","POL","C23",1
"86803","SVN","PRT","C23",1
"86804","SVN","ROU","C23",1
"86805","SVN","ROW","C23",1
"86806","SVN","RUS","C23",1
"86807","SVN","SVK","C23",1
"86808","SVN","SVN","C23",1
"86809","SVN","SWE","C23",1
"86810","SVN","TUR","C23",1
"86811","SVN","TWN","C23",1
"86812","SVN","USA","C23",1
"86813","SVN","AUS","C24",1
"86814","SVN","AUT","C24",1
"86815","SVN","BEL","C24",1
"86816","SVN","BGR","C24",1
"86817","SVN","BRA","C24",1
"86818","SVN","CAN","C24",1
"86819","SVN","CHE","C24",1
"86820","SVN","CHN","C24",1
"86821","SVN","CYP","C24",1
"86822","SVN","CZE","C24",1
"86823","SVN","DEU","C24",1
"86824","SVN","DNK","C24",1
"86825","SVN","ESP","C24",1
"86826","SVN","EST","C24",1
"86827","SVN","FIN","C24",1
"86828","SVN","FRA","C24",1
"86829","SVN","GBR","C24",1
"86830","SVN","GRC","C24",1
"86831","SVN","HRV","C24",1
"86832","SVN","HUN","C24",1
"86833","SVN","IDN","C24",1
"86834","SVN","IND","C24",1
"86835","SVN","IRL","C24",1
"86836","SVN","ITA","C24",1
"86837","SVN","JPN","C24",1
"86838","SVN","KOR","C24",1
"86839","SVN","LTU","C24",1
"86840","SVN","LUX","C24",1
"86841","SVN","LVA","C24",1
"86842","SVN","MEX","C24",1
"86843","SVN","MLT","C24",1
"86844","SVN","NLD","C24",1
"86845","SVN","NOR","C24",1
"86846","SVN","POL","C24",1
"86847","SVN","PRT","C24",1
"86848","SVN","ROU","C24",1
"86849","SVN","ROW","C24",1
"86850","SVN","RUS","C24",1
"86851","SVN","SVK","C24",1
"86852","SVN","SVN","C24",1
"86853","SVN","SWE","C24",1
"86854","SVN","TUR","C24",1
"86855","SVN","TWN","C24",1
"86856","SVN","USA","C24",1
"86857","SVN","AUS","C25",1
"86858","SVN","AUT","C25",1
"86859","SVN","BEL","C25",1
"86860","SVN","BGR","C25",1
"86861","SVN","BRA","C25",1
"86862","SVN","CAN","C25",1
"86863","SVN","CHE","C25",1
"86864","SVN","CHN","C25",1
"86865","SVN","CYP","C25",1
"86866","SVN","CZE","C25",1
"86867","SVN","DEU","C25",1
"86868","SVN","DNK","C25",1
"86869","SVN","ESP","C25",1
"86870","SVN","EST","C25",1
"86871","SVN","FIN","C25",1
"86872","SVN","FRA","C25",1
"86873","SVN","GBR","C25",1
"86874","SVN","GRC","C25",1
"86875","SVN","HRV","C25",1
"86876","SVN","HUN","C25",1
"86877","SVN","IDN","C25",1
"86878","SVN","IND","C25",1
"86879","SVN","IRL","C25",1
"86880","SVN","ITA","C25",1
"86881","SVN","JPN","C25",1
"86882","SVN","KOR","C25",1
"86883","SVN","LTU","C25",1
"86884","SVN","LUX","C25",1
"86885","SVN","LVA","C25",1
"86886","SVN","MEX","C25",1
"86887","SVN","MLT","C25",1
"86888","SVN","NLD","C25",1
"86889","SVN","NOR","C25",1
"86890","SVN","POL","C25",1
"86891","SVN","PRT","C25",1
"86892","SVN","ROU","C25",1
"86893","SVN","ROW","C25",1
"86894","SVN","RUS","C25",1
"86895","SVN","SVK","C25",1
"86896","SVN","SVN","C25",1
"86897","SVN","SWE","C25",1
"86898","SVN","TUR","C25",1
"86899","SVN","TWN","C25",1
"86900","SVN","USA","C25",1
"86901","SVN","AUS","C26",1
"86902","SVN","AUT","C26",1
"86903","SVN","BEL","C26",1
"86904","SVN","BGR","C26",1
"86905","SVN","BRA","C26",1
"86906","SVN","CAN","C26",1
"86907","SVN","CHE","C26",1
"86908","SVN","CHN","C26",1
"86909","SVN","CYP","C26",1
"86910","SVN","CZE","C26",1
"86911","SVN","DEU","C26",1
"86912","SVN","DNK","C26",1
"86913","SVN","ESP","C26",1
"86914","SVN","EST","C26",1
"86915","SVN","FIN","C26",1
"86916","SVN","FRA","C26",1
"86917","SVN","GBR","C26",1
"86918","SVN","GRC","C26",1
"86919","SVN","HRV","C26",1
"86920","SVN","HUN","C26",1
"86921","SVN","IDN","C26",1
"86922","SVN","IND","C26",1
"86923","SVN","IRL","C26",1
"86924","SVN","ITA","C26",1
"86925","SVN","JPN","C26",1
"86926","SVN","KOR","C26",1
"86927","SVN","LTU","C26",1
"86928","SVN","LUX","C26",1
"86929","SVN","LVA","C26",1
"86930","SVN","MEX","C26",1
"86931","SVN","MLT","C26",1
"86932","SVN","NLD","C26",1
"86933","SVN","NOR","C26",1
"86934","SVN","POL","C26",1
"86935","SVN","PRT","C26",1
"86936","SVN","ROU","C26",1
"86937","SVN","ROW","C26",1
"86938","SVN","RUS","C26",1
"86939","SVN","SVK","C26",1
"86940","SVN","SVN","C26",1
"86941","SVN","SWE","C26",1
"86942","SVN","TUR","C26",1
"86943","SVN","TWN","C26",1
"86944","SVN","USA","C26",1
"86945","SVN","AUS","C27",1
"86946","SVN","AUT","C27",1
"86947","SVN","BEL","C27",1
"86948","SVN","BGR","C27",1
"86949","SVN","BRA","C27",1
"86950","SVN","CAN","C27",1
"86951","SVN","CHE","C27",1
"86952","SVN","CHN","C27",1
"86953","SVN","CYP","C27",1
"86954","SVN","CZE","C27",1
"86955","SVN","DEU","C27",1
"86956","SVN","DNK","C27",1
"86957","SVN","ESP","C27",1
"86958","SVN","EST","C27",1
"86959","SVN","FIN","C27",1
"86960","SVN","FRA","C27",1
"86961","SVN","GBR","C27",1
"86962","SVN","GRC","C27",1
"86963","SVN","HRV","C27",1
"86964","SVN","HUN","C27",1
"86965","SVN","IDN","C27",1
"86966","SVN","IND","C27",1
