,0,USA,CHN,DEU,FRA,GBR,JPN,KOR,ITA,ESP,IND,BRA,RUS,CAN
11,34.66386504227219,10.978538479405362,13.35262582806572,11.526373095630259,4.4718567485756795,3.2734791290926832,10.02403615663215,4.80707120460381,3.443553608404013,1.8454830989613782,0.3830732917950439,0.7222412715531651,0.2833844947783793,2.5929599191770927
12,34.75126478840045,10.151711220091814,14.283517480597673,11.540892688014463,4.216631935831317,3.000433021412253,9.452995482112371,4.709623553103884,3.5996827971574183,1.8194261132268754,0.4248171131868355,0.6788996395205831,0.2989586339721052,2.32162765524531
13,34.971300086620296,9.849544448453438,15.228512690160837,11.54337517988458,4.214919083008961,2.857404656965855,9.377705898422217,4.728847043942483,3.6035374981575434,1.7606489659901314,0.5376551550122023,0.690638459763252,0.33676649181511537,1.9527231487348966
14,33.62501209011208,9.689171518508694,16.943640239180663,11.028655389581363,4.220290636593486,2.6857291147343223,8.684139589612144,5.244699032954649,3.381910757676626,1.6887261142152954,0.6800146956417504,0.5857725465064277,0.2799406916760862,1.8557257730896355
15,31.238079648622108,9.50767879163491,18.63731651811175,10.741136269547411,3.6947306767404062,2.4992977735806687,9.364219010373573,5.489739544273616,2.9995918754290853,1.4855365959722526,0.6616485692776352,0.6105306914971582,0.2606514371553307,1.8523447047023474
16,32.17089191216017,9.225588872353923,18.83445667016168,11.206212559926055,3.5608371576632067,2.5367746342107513,8.789009899719444,5.4757368726856726,3.073921045073478,1.519057009009382,0.7738255447712405,0.6070195969251985,0.30721728199327913,1.7861388415508328
17,30.17762976291396,9.837341681498522,19.94222862092538,10.590042809041352,3.5114887371488908,2.528118006636641,8.7079279126245,5.14006644690417,2.8789482869371237,1.3863421984265778,0.7359694111196657,0.6021137180317633,0.3349291069256495,1.9291437050668876
18,31.001484682673187,9.701580973523283,19.900035870617845,10.719678080833296,3.5262388375018716,2.5744114298586975,7.618052724103021,5.256300529824745,2.9600195130936835,1.5312957045451356,0.7264346682288781,0.563220320065813,0.36226783980506494,1.8472996130476576
19,31.27937848973785,9.915452430385626,20.129230232878847,10.777492119469047,3.590961942407875,2.5833691723285797,7.149090918640261,5.103477468810932,2.9631087609332587,1.5001566928923598,0.7955136632282755,0.4657439317225688,0.31408871530409693,1.8237676913816312
20,29.727315995402137,10.066865160931572,21.009198498948216,10.229522788839313,3.3444542325781152,2.5117806528846542,6.892763463669678,5.2683133251070124,2.80671433867161,1.5022892577584859,0.767492540011414,0.46401846296936733,0.32731093268802,1.871312638226987
21,30.55215553493697,9.82145567262097,20.38954696253668,10.363844830182243,3.362018646611814,2.474753550385663,7.171372480905576,4.972382820901998,2.836495054923634,1.5868390233112886,0.7376021448888791,0.5136768482021369,0.3554265379103245,1.8637135268936893
22,29.62592089182994,9.157335556502149,20.719540974047675,9.953742850034764,3.1953782724090405,2.3089137212827793,6.851544446415144,5.277203483223588,2.782442970257944,1.5157966596432688,0.7449524945041021,0.507322738019366,0.3287989848148088,1.6957002667470054
23,30.280252692767483,8.776049613250054,21.130781814457485,10.126788890450918,3.158406206903158,2.3479879976319884,6.833040792606932,5.08373560279043,2.8096826833797843,1.5069027780642894,0.8195545679568015,0.46778098087508796,0.30861887185892384,1.6344358097113174
24,30.255506927557253,8.75186382633395,21.01987054984516,9.88201960322117,3.272559110827706,2.354119057787505,6.599157357980992,4.70721178461454,2.717248431571303,1.4904749411592506,0.8942553547141407,0.40929804082222465,0.32624849162579284,1.698932903984723
25,29.376756603144226,7.957014962796366,22.44630882401155,9.452379723809717,2.6962772437699165,2.1086016723651673,6.175446442588527,4.973208482771085,2.6128943285316044,1.443441553802328,0.8084452146822473,0.3285112649134242,0.2683529828191631,1.4376776445361565
26,28.82685580945782,7.50345943784774,23.66598573560275,9.189879349249589,2.5658636401685246,1.8352364229662914,6.145947174152568,5.046633890605181,2.672351759859982,1.3678913255834806,0.9217085326141958,0.3536682748420476,0.3059512649664638,1.2990865162544947
27,27.305777906755583,7.813259555150047,23.8455515999871,8.553662767701505,2.462568403237059,1.8112678157693665,5.783770739330335,5.141631298920483,2.5365832739711087,1.3050675345717004,1.0553687780919372,0.40543899003930606,0.11509431367215846,1.3973697904475892
28,29.498578161253292,8.06810122064566,22.674656710261605,9.242157033984059,2.7200458500371316,2.0279943283974777,5.503930709946346,4.235790521678514,2.6919030049301305,1.4681218229168693,1.1768171057986283,0.42429941828985807,0.09901080449484527,1.6157557598678123
